Beetlejuice,http://ia.media-imdb.com/images/M/MV5BMTUwODE3MDE0MV5BMl5BanBnXkFtZTgwNTk1MjI4MzE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTA4NDIyNzIyM15BMl5BanBnXkFtZTcwMDE1OTAzOQ@@._V1_SX640_SY720_.jpg,['Batman Returns', 'Batman', 'Edward Scissorhands', 'Mars Attacks!', 'Gremlins', 'Sleepy Hollow', 'Ghostbusters', 'Ghostbusters II', 'Sweeney Todd: The Demon Barber of Fleet Street', 'Gremlins 2: The New Batch', 'Batman Forever', 'Superman']
Dog Day Afternoon,http://ia.media-imdb.com/images/M/MV5BMTQyNjQ5NjczM15BMl5BanBnXkFtZTYwNDA4MTk4._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE1Nzc5OTUwN15BMl5BanBnXkFtZTcwODE1ODk1NQ@@._V1_SX640_SY720_.jpg,['Serpico', "Carlito's Way", 'Raging Bull', 'Network', 'Chinatown', 'The Deer Hunter', 'Donnie Brasco', 'Heat', 'Scent of a Woman', 'Scarface', 'Casino', 'Taxi Driver']
Rear Window,http://ia.media-imdb.com/images/M/MV5BMjAxNDM0NTcyOV5BMl5BanBnXkFtZTgwODE1NjM0MTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM5NTYwMjEzM15BMl5BanBnXkFtZTcwNjYzMjAyNw@@._V1_SX640_SY720_.jpg,['Vertigo', 'Psycho', 'North by Northwest', 'Dial M for Murder', 'Casablanca', 'Citizen Kane', 'Rope', 'The Birds', 'Sunset Blvd.', '12 Angry Men', 'Modern Times', 'Strangers on a Train']
The Village,http://ia.media-imdb.com/images/M/MV5BMTM1NTEzODQ1NV5BMl5BanBnXkFtZTcwNDUyMDYyMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTkwOTg1Nzk3OF5BMl5BanBnXkFtZTcwNTQ2NzcyMw@@._V1_SX640_SY720_.jpg,['Signs', 'Unbreakable', 'Lady in the Water', 'The Happening', 'Devil', 'The Sixth Sense', 'The Others', 'The Mist', 'The Ring', 'War of the Worlds', 'The Visit', 'Super 8']
Payback,http://ia.media-imdb.com/images/M/MV5BMjEzNTcxNzU0Ml5BMl5BanBnXkFtZTgwNjIwODQxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTczMjQ1MzI4OV5BMl5BanBnXkFtZTcwNTI5NzAxNA@@._V1_SX640_SY720_.jpg,['Ransom', 'Conspiracy Theory', 'Maverick', 'Lethal Weapon 4', 'Lethal Weapon 3', 'Lethal Weapon 2', 'Lethal Weapon', 'What Women Want', 'Payback: Straight Up', 'Edge of Darkness', 'Forever Young', 'How I Spent My Summer Vacation']
The Passion of the Christ,http://ia.media-imdb.com/images/M/MV5BMTY2NDY5NDAwMV5BMl5BanBnXkFtZTcwMTcwMDUyMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc3MTcwMDY0Ml5BMl5BanBnXkFtZTcwODg0MDU5NA@@._V1_SX640_SY720_.jpg,['Apocalypto', 'King Kong', 'The Patriot', '10,000 BC', 'The Mummy', 'The Man Without a Face', 'The Mask of Zorro', 'The Count of Monte Cristo', 'Signs', 'The Mummy Returns', 'The Bible', 'Son of God']
Anchorman 2: The Legend Continues,http://ia.media-imdb.com/images/M/MV5BMjE5ODk0NjQzNV5BMl5BanBnXkFtZTgwODk4MDA1MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjg0MjMzOTE2OV5BMl5BanBnXkFtZTgwNjExNjMwMjE@._V1_SX640_SY720_.jpg,['Anchorman: The Legend of Ron Burgundy', 'Step Brothers', 'Dodgeball: A True Underdog Story', 'Talladega Nights: The Ballad of Ricky Bobby', 'Blades of Glory', 'The Other Guys', 'The 40 Year-Old Virgin', 'Wedding Crashers', 'The Campaign', 'Pineapple Express', 'Semi-Pro', 'This Is the End']
RoboCop,http://ia.media-imdb.com/images/M/MV5BMjAyOTUzMTcxN15BMl5BanBnXkFtZTgwMjkyOTc1MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjAzMTQ3MjY1MV5BMl5BanBnXkFtZTgwMTM2MTkwMTE@._V1_SX640_SY720_.jpg,['RoboCop', 'Godzilla', 'Transformers: Age of Extinction', '300: Rise of an Empire', 'Teenage Mutant Ninja Turtles', 'RoboCop 2', "Ender's Game", 'Hercules', 'The Amazing Spider-Man 2', 'Non-Stop', 'Dawn of the Planet of the Apes', 'I, Frankenstein']
Holes,http://ia.media-imdb.com/images/M/MV5BMTg0MTU5ODkwM15BMl5BanBnXkFtZTYwMzgxNzY3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM2MTE4OTA2Nl5BMl5BanBnXkFtZTcwMjI1NzEyNw@@._V1_SX640_SY720_.jpg,['The Sandlot Kids', 'Spy Kids', 'Sky High', 'The Rookie', 'Cheaper by the Dozen', 'Meet the Robinsons', "The Emperor's New Groove", 'Lilo & Stitch', 'Freaky Friday', 'Elf', 'The SpongeBob SquarePants Movie', 'Spy Kids 2: Island of Lost Dreams']
Old School,http://ia.media-imdb.com/images/M/MV5BMTI5OTQzODQ0OF5BMl5BanBnXkFtZTYwNzgwMDc3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTU5MDM5MDMwNV5BMl5BanBnXkFtZTcwNDY4Nzc3Mw@@._V1_SX640_SY720_.jpg,['Wedding Crashers', 'Step Brothers', 'Anchorman: The Legend of Ron Burgundy', 'Talladega Nights: The Ballad of Ricky Bobby', 'Blades of Glory', 'Role Models', 'Dodgeball: A True Underdog Story', 'Semi-Pro', 'Road Trip', 'The Other Guys', 'Superbad', 'The Campaign']
Charlie Bartlett,http://ia.media-imdb.com/images/M/MV5BMTUyNTgyNDI2NF5BMl5BanBnXkFtZTcwOTA2NTg1MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE0MDU3MzE3Nl5BMl5BanBnXkFtZTcwNzc1MTY4NA@@._V1_SX640_SY720_.jpg,["Nick and Norah's Infinite Playlist", 'Youth in Revolt', 'Daydream Nation', 'Adventureland', "It's Kind of a Funny Story", 'The Art of Getting By', 'The Soloist', 'The Way Way Back', 'A Guide to Recognizing Your Saints', 'The Kings of Summer', 'Due Date', 'Lucky You']
Sixteen Candles,http://ia.media-imdb.com/images/M/MV5BMTgzNTkxMTkxMl5BMl5BanBnXkFtZTgwMjE3NjkzMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTY4NDU1NTA0NF5BMl5BanBnXkFtZTcwMDYxNTI5Mw@@._V1_SX640_SY720_.jpg,['Pretty in Pink', 'The Breakfast Club', "Ferris Bueller's Day Off", 'Weird Science', 'Say Anything...', 'Fast Times at Ridgemont High', 'Better Off Dead...', 'Some Kind of Wonderful', "St. Elmo's Fire", "Can't Buy Me Love", 'Clueless', 'Dazed and Confused']
Clueless,http://ia.media-imdb.com/images/M/MV5BMTgxODIxODE2MF5BMl5BanBnXkFtZTgwOTA4NjQxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE1NjQ1MTM5OV5BMl5BanBnXkFtZTcwMTkwMDExNA@@._V1_SX640_SY720_.jpg,['10 Things I Hate About You', 'Mean Girls', 'Legally Blonde', "She's the Man", 'Easy A', '13 Going on 30', 'Heathers', 'The Devil Wears Prada', 'Miss Congeniality', "She's All That", 'The Breakfast Club', 'How to Lose a Guy in 10 Days']
Snowpiercer,http://ia.media-imdb.com/images/M/MV5BMTQ3NzA1MTY3MV5BMl5BanBnXkFtZTgwNzE2Mzg5MTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTcxNzcwNzI1Ml5BMl5BanBnXkFtZTgwOTQ1NDQ3MTE@._V1_SX640_SY720_.jpg,['Dredd', 'The Host', 'Godzilla', 'Looper', 'Edge of Tomorrow', 'Dawn of the Planet of the Apes', 'Nightcrawler', 'Pacific Rim', 'Predestination', 'Elysium', 'District 9', 'Prometheus']
Marley & Me,http://ia.media-imdb.com/images/M/MV5BNTU1OTg1MTc3OV5BMl5BanBnXkFtZTcwMjI0OTc5MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BODM3NDM2NTAwMF5BMl5BanBnXkFtZTcwNjE5MjYwMg@@._V1_SX640_SY720_.jpg,['The Break-Up', 'You, Me and Dupree', 'Along Came Polly', 'Just Go with It', 'The Bounty Hunter', 'Bruce Almighty', '50 First Dates', 'The Switch', 'What Happens in Vegas', 'Click', 'Meet the Fockers', '17 Again']
The Secret Life of Walter Mitty,http://ia.media-imdb.com/images/M/MV5BODYwNDYxNDk1Nl5BMl5BanBnXkFtZTgwOTAwMTk2MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMzcxOTAyNDIyNV5BMl5BanBnXkFtZTgwNzg0NzEzMTE@._V1_SX640_SY720_.jpg,['Don Jon', 'The Internship', 'Tropic Thunder', 'Yes Man', 'Chef', "We're the Millers", 'The Watch', 'Meet the Fockers', '50/50', "There's Something About Mary", 'Meet the Parents', 'Captain Phillips']
My Fair Lady,http://ia.media-imdb.com/images/M/MV5BMjA5MTEzMzE4MF5BMl5BanBnXkFtZTcwMDAzMTUyMg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNzMzNjU1MjAzNF5BMl5BanBnXkFtZTgwMjYzOTk5MTE@._V1_SX640_SY720_.jpg,['The Sound of Music', 'Oliver!', 'Mary Poppins', 'Around the World in Eighty Days', 'The Greatest Show on Earth', 'Chitty Chitty Bang Bang', 'Willy Wonka & the Chocolate Factory', 'How Green Was My Valley', 'Snow White and the Seven Dwarfs', 'The Wizard of Oz', 'Cinderella', 'Sleeping Beauty']
The Girl Next Door,http://ia.media-imdb.com/images/M/MV5BMTQ0ODIyMzE1N15BMl5BanBnXkFtZTcwODEwODczMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQzNDE2NjExOV5BMl5BanBnXkFtZTcwNjg5NzczMw@@._V1_SX640_SY720_.jpg,['EuroTrip', 'American Pie', "She's Out of My League", 'Road Trip', 'American Pie 2', 'American Reunion', 'American Wedding', 'Van Wilder: Party Liaison', 'Just Friends', 'Sex Drive', 'The Naked Mile', 'Harold & Kumar Get the Munchies']
Julie & Julia,http://ia.media-imdb.com/images/M/MV5BMzA4NjA2NjI2NV5BMl5BanBnXkFtZTcwOTEzNzI2Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTUzNjQzNDY5MV5BMl5BanBnXkFtZTcwNjMwNTI3Mg@@._V1_SX640_SY720_.jpg,["It's Complicated", 'The Iron Lady', 'Doubt', 'The Devil Wears Prada', 'Hope Springs', 'Mamma Mia!', 'The Hours', "Something's Gotta Give", 'August: Osage County', 'The Hundred-Foot Journey', 'Chocolat', 'No Reservations']
47 Ronin,http://ia.media-imdb.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjA1NjcxOTA2OF5BMl5BanBnXkFtZTgwNDA4OTE4MDE@._V1_SX640_SY720_.jpg,['Man of Tai Chi', 'Constantine', 'The Day the Earth Stood Still', 'Street Kings', 'John Wick', 'The Matrix Revolutions', '300: Rise of an Empire', 'The Matrix Reloaded', 'The Lone Ranger', 'Hercules', 'I, Frankenstein', 'Riddick']
The Wolf of Wall Street,http://ia.media-imdb.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjA4NjQ5MDI2MV5BMl5BanBnXkFtZTgwNjg0MzQ4MDE@._V1_SX640_SY720_.jpg,['Django Unchained', 'Inception', 'Shutter Island', 'Inglourious Basterds', 'Fight Club', 'Interstellar', 'The Dark Knight', 'Pulp Fiction', 'The Dark Knight Rises', 'Forrest Gump', 'The Departed', 'The Matrix']
Heat,http://ia.media-imdb.com/images/M/MV5BMTM1NDc4ODkxNV5BMl5BanBnXkFtZTcwNTI4ODE3MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc3NzQ5NjQ0Nl5BMl5BanBnXkFtZTgwMzYwNTQ3NjE@._V1_SX640_SY720_.jpg,['Casino', 'Scarface', 'Die Hard', 'Taxi Driver', 'Goodfellas', 'The Godfather: Part II', 'L.A. Confidential', 'Snatch.', 'Donnie Brasco', 'Gran Torino', 'Lock, Stock and Two Smoking Barrels', 'The Usual Suspects']
Batman Forever,http://ia.media-imdb.com/images/M/MV5BMjAwOTEyNjg0M15BMl5BanBnXkFtZTYwODQyMTI5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjI1MTkwMTUzNl5BMl5BanBnXkFtZTcwNjgwMzgwNw@@._V1_SX640_SY720_.jpg,['Batman Returns', 'Batman', 'Batman & Robin', 'Superman II', 'Superman', 'Beetlejuice', 'Ghostbusters II', 'Superman Returns', 'Superman III', 'The Mask', 'Gremlins', 'Ace Ventura: When Nature Calls']
No Country for Old Men,http://ia.media-imdb.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc4MDczMjkyNl5BMl5BanBnXkFtZTcwNzczODI3OA@@._V1_SX640_SY720_.jpg,['Fargo', 'Million Dollar Baby', 'There Will Be Blood', 'Gran Torino', 'The Departed', 'The Big Lebowski', 'The Silence of the Lambs', 'The Hurt Locker', 'American Beauty', 'A Beautiful Mind', "The King's Speech", 'Se7en']
Skyfall,http://ia.media-imdb.com/images/M/MV5BMjAyODkzNDgzMF5BMl5BanBnXkFtZTcwMDMxMDI4Nw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk4NTQ1Mzc1NV5BMl5BanBnXkFtZTgwODQ2NzA0NDE@._V1_SX640_SY720_.jpg,['Casino Royale', 'Quantum of Solace', 'Mission: Impossible - Ghost Protocol', 'Spectre', 'Iron Man', 'The Hobbit: An Unexpected Journey', 'Mission: Impossible', 'Sherlock Holmes: A Game of Shadows', 'The Hunger Games', 'Sherlock Holmes', 'Spider-Man', "Pirates of the Caribbean: Dead Man's Chest"]
Casino Royale,http://ia.media-imdb.com/images/M/MV5BMTM5MjI4NDExNF5BMl5BanBnXkFtZTcwMDM1MjMzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjMwNDc0MDQ3MV5BMl5BanBnXkFtZTgwNDg3ODAyNzE@._V1_SX640_SY720_.jpg,['Skyfall', 'Quantum of Solace', 'Mission: Impossible - Ghost Protocol', 'Mission: Impossible II', 'Mission: Impossible', 'Spider-Man', 'Iron Man', 'Sherlock Holmes', "Pirates of the Caribbean: Dead Man's Chest", 'GoldenEye', 'The Hobbit: An Unexpected Journey', 'Spectre']
300: Rise of an Empire,http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE1MTAyOTMxM15BMl5BanBnXkFtZTgwMjEyNDYyMTE@._V1_SX640_SY720_.jpg,['300', 'Troy', 'Godzilla', 'Sherlock Holmes', 'Sherlock Holmes: A Game of Shadows', 'Mr. & Mrs. Smith', 'Transformers: Age of Extinction', 'I Am Legend', 'The Amazing Spider-Man 2', 'The Wolverine', 'Thor: The Dark World', 'I, Robot']
King Kong,http://ia.media-imdb.com/images/M/MV5BMTgzODQwNjAwOV5BMl5BanBnXkFtZTcwMDA4MDA0MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTU0MTMyOTkzNV5BMl5BanBnXkFtZTYwODM0MzY3._V1_SX640_SY720_.jpg,['The Mummy', 'The Mummy Returns', 'Apocalypto', 'Hellboy', 'War of the Worlds', 'Spider-Man', 'Troy', 'The Scorpion King', 'Cast Away', 'The Lost World: Jurassic Park', 'Sherlock Holmes: A Game of Shadows', 'Van Helsing']
Kung Fu Panda,http://ia.media-imdb.com/images/M/MV5BMTIxOTY1NjUyN15BMl5BanBnXkFtZTcwMjMxMDk1MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNDcxOTM0MDU2MV5BMl5BanBnXkFtZTcwMTIzMzA3NA@@._V1_SX640_SY720_.jpg,['Kung Fu Panda 2', 'Ice Age', 'Cars', 'The Incredibles', 'Shrek', 'Despicable Me', 'Madagascar', 'Ice Age: Dawn of the Dinosaurs', 'Tangled', 'Ratatouille', 'Kung Fu Panda 3', 'Frozen']
Pirates of the Caribbean: On Stranger Tides,http://ia.media-imdb.com/images/M/MV5BMjE5MjkwODI3Nl5BMl5BanBnXkFtZTcwNjcwMDk4NA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTkyMDE0MjgwOF5BMl5BanBnXkFtZTcwNDIxOTQyNQ@@._V1_SX640_SY720_.jpg,["Pirates of the Caribbean: At World's End", "Pirates of the Caribbean: Dead Man's Chest", 'Pirates of the Caribbean: The Curse of the Black Pearl', 'The Hobbit: An Unexpected Journey', 'The Hobbit: The Desolation of Smaug', 'Spider-Man', 'Spider-Man 2', 'Iron Man 2', 'Avatar', 'Thor', 'Spider-Man 3', 'The Hobbit: The Battle of the Five Armies']
Vanilla Sky,http://ia.media-imdb.com/images/M/MV5BMTQ2OTQ4NDAzMV5BMl5BanBnXkFtZTcwNjYxNDI4OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc4MjU0MDY4NF5BMl5BanBnXkFtZTcwNzg1MTUyNA@@._V1_SX640_SY720_.jpg,['Jerry Maguire', 'Minority Report', 'Collateral', 'Interview with the Vampire: The Vampire Chronicles', 'Open Your Eyes', 'Eyes Wide Shut', 'The Last Samurai', 'Top Gun', 'War of the Worlds', 'Cocktail', 'Knight and Day', 'The Firm']
Mission: Impossible,http://ia.media-imdb.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNDI1OTczMDQ1MF5BMl5BanBnXkFtZTcwODg5MDU4Ng@@._V1_SX640_SY720_.jpg,['Mission: Impossible II', 'Mission: Impossible III', 'Mission: Impossible - Ghost Protocol', 'Mission: Impossible - Rogue Nation', 'Die Hard: With a Vengeance', 'The Mummy', 'Casino Royale', "Pirates of the Caribbean: Dead Man's Chest", 'War of the Worlds', 'Spider-Man', 'Sherlock Holmes', 'Skyfall']
Transformers,http://ia.media-imdb.com/images/M/MV5BMTQwNjU5MzUzNl5BMl5BanBnXkFtZTYwMzc1MTI3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQ2NDE4MDg5MF5BMl5BanBnXkFtZTcwMTk3NTIyMw@@._V1_SX640_SY720_.jpg,['Transformers: Revenge of the Fallen', 'Transformers: Dark of the Moon', 'Transformers: Age of Extinction', 'Spider-Man 2', 'Spider-Man', 'Spider-Man 3', 'I Am Legend', 'Hancock', 'X-Men', 'The Amazing Spider-Man', 'I, Robot', 'Men in Black']
Transformers: Dark of the Moon,http://ia.media-imdb.com/images/M/MV5BMTkwOTY0MTc1NV5BMl5BanBnXkFtZTcwMDQwNjA2NQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTYzMTY2OTcxMV5BMl5BanBnXkFtZTgwMjE2NDAwMjE@._V1_SX640_SY720_.jpg,['Transformers: Revenge of the Fallen', 'Transformers', 'Transformers: Age of Extinction', 'Spider-Man 3', 'The Amazing Spider-Man', 'Spider-Man', 'Spider-Man 2', 'X-Men: The Last Stand', 'The Amazing Spider-Man 2', 'X-Men 2', 'Iron Man 2', 'X-Men Origins: Wolverine']
Sex and the City,http://ia.media-imdb.com/images/M/MV5BMTYyMzYxMjM3OF5BMl5BanBnXkFtZTcwNjg2OTA3MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTMyNzI2NzE1Nl5BMl5BanBnXkFtZTcwNDIxNjE3MQ@@._V1_SX640_SY720_.jpg,['Sex and the City 2', 'Sex and the City', 'Desperate Housewives', "Bridget Jones's Diary", 'How to Lose a Guy in 10 Days', 'The Devil Wears Prada', 'Bridget Jones: The Edge of Reason', '27 Dresses', 'Bride Wars', 'Confessions of a Shopaholic', 'Pretty Woman', "He's Just Not That Into You"]
Amadeus,http://ia.media-imdb.com/images/M/MV5BMTg5NDkwMTk5N15BMl5BanBnXkFtZTYwODg3MDk2._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTU3OTA0MjcxM15BMl5BanBnXkFtZTYwMjc3MDk2._V1_SX640_SY720_.jpg,['Casablanca', "One Flew Over the Cuckoo's Nest", 'The Pianist', "Singin' in the Rain", 'American Beauty', 'Gandhi', 'Citizen Kane', 'All About Eve', 'Monty Python and the Holy Grail', "Schindler's List", "The King's Speech", 'Vertigo']
Ferris Bueller's Day Off,http://ia.media-imdb.com/images/M/MV5BMTg2MTUxODY4NV5BMl5BanBnXkFtZTcwNzQ5NzU2OQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQzMjQxOTMzMl5BMl5BanBnXkFtZTcwNjQzOTI2OQ@@._V1_SX640_SY720_.jpg,['The Breakfast Club', 'Sixteen Candles', 'Weird Science', 'Fast Times at Ridgemont High', 'Pretty in Pink', 'Airplane!', 'School of Rock', 'Napoleon Dynamite', "Wayne's World", 'Dazed and Confused', 'Austin Powers: International Man of Mystery', 'Planes, Trains & Automobiles']
Back to the Future Part II,http://ia.media-imdb.com/images/M/MV5BNjE5ODg4NzY1MF5BMl5BanBnXkFtZTcwMjI3MzYwMg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTMxODIxNjQ5MF5BMl5BanBnXkFtZTcwNTYxNDc0NA@@._V1_SX640_SY720_.jpg,['Back to the Future Part III', 'Back to the Future', 'Indiana Jones and the Temple of Doom', 'Indiana Jones and the Kingdom of the Crystal Skull', 'Indiana Jones and the Last Crusade', 'Jurassic Park', 'The Lost World: Jurassic Park', 'Star Wars: Episode III - Revenge of the Sith', 'Raiders of the Lost Ark', 'Die Hard: With a Vengeance', "Pirates of the Caribbean: Dead Man's Chest", 'The Terminator']
Hannibal,http://ia.media-imdb.com/images/M/MV5BMjA1MDcwNjkwOF5BMl5BanBnXkFtZTgwNjcxNTYxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTgzMzk5MTMzNl5BMl5BanBnXkFtZTcwOTY5MDUzMw@@._V1_SX640_SY720_.jpg,['Red Dragon', 'Hannibal Rising', 'The Silence of the Lambs', 'Fracture', 'Manhunter', 'Panic Room', 'The Rite', 'The Bone Collector', 'Phone Booth', "The Devil's Advocate", 'Robin Hood', 'Interview with the Vampire: The Vampire Chronicles']
The Dark Knight Rises,http://ia.media-imdb.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTU0OTg2MTE2Ml5BMl5BanBnXkFtZTcwNTUwMzQxOA@@._V1_SX640_SY720_.jpg,['Batman Begins', 'The Dark Knight', 'Inception', 'The Lord of the Rings: The Two Towers', 'The Lord of the Rings: The Fellowship of the Ring', 'The Matrix', 'The Lord of the Rings: The Return of the King', 'Avengers Assemble', 'Forrest Gump', 'Fight Club', 'Django Unchained', 'Gladiator']
Inception,http://ia.media-imdb.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjIyNjk1OTgzNV5BMl5BanBnXkFtZTcwOTU0OTk1Mw@@._V1_SX640_SY720_.jpg,['The Dark Knight', 'Fight Club', 'Forrest Gump', 'The Dark Knight Rises', 'Interstellar', 'The Matrix', 'Django Unchained', 'The Wolf of Wall Street', 'The Lord of the Rings: The Return of the King', 'Pulp Fiction', 'The Lord of the Rings: The Fellowship of the Ring', 'The Lord of the Rings: The Two Towers']
Looper,http://ia.media-imdb.com/images/M/MV5BMTY3NTY0MjEwNV5BMl5BanBnXkFtZTcwNTE3NDA1OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjI0OTg2MjgxMV5BMl5BanBnXkFtZTcwNDMxMjQ0OA@@._V1_SX640_SY720_.jpg,['District 9', 'Prometheus', 'Oblivion', 'Edge of Tomorrow', 'I Am Legend', 'Pacific Rim', 'Elysium', 'Rise of the Planet of the Apes', 'Limitless', 'Source Code', 'I, Robot', 'World War Z']
The Sixth Sense,http://ia.media-imdb.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk0MzcwNjMxN15BMl5BanBnXkFtZTcwMjYyODY3Mw@@._V1_SX640_SY720_.jpg,['The Truman Show', 'V for Vendetta', 'The Silence of the Lambs', 'The Green Mile', 'Back to the Future', 'Se7en', 'A Beautiful Mind', 'Die Hard', 'Jurassic Park', 'Gladiator', 'Pirates of the Caribbean: The Curse of the Black Pearl', 'Shutter Island']
A.I. Artificial Intelligence,http://ia.media-imdb.com/images/M/MV5BMTMwNDI0NjU1NF5BMl5BanBnXkFtZTcwNTcwOTI3MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTcxMjQwODM1NF5BMl5BanBnXkFtZTcwNDY0OTcxNA@@._V1_SX640_SY720_.jpg,['Minority Report', 'War of the Worlds', 'The Fifth Element', 'Close Encounters of the Third Kind', 'The Mummy', 'Bicentennial Man', 'Empire of the Sun', 'The Mummy Returns', 'Gattaca', 'The Lost World: Jurassic Park', 'Waterworld', 'Contact']
Sherlock Holmes,http://ia.media-imdb.com/images/M/MV5BMTg0NjEwNjUxM15BMl5BanBnXkFtZTcwMzk0MjQ5Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTMzNDYzMjE2Nl5BMl5BanBnXkFtZTcwNjIwMjUwMw@@._V1_SX640_SY720_.jpg,['Sherlock Holmes: A Game of Shadows', 'Troy', 'Spider-Man', "Pirates of the Caribbean: Dead Man's Chest", '300', 'Avatar', 'Iron Man', 'The Hobbit: An Unexpected Journey', 'The Mummy', 'Mr. & Mrs. Smith', 'The Mummy Returns', 'Mission: Impossible - Ghost Protocol']
Avengers Assemble,http://ia.media-imdb.com/images/M/MV5BMTk2NTI1MTU4N15BMl5BanBnXkFtZTcwODg0OTY0Nw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTA0NjY0NzE4OTReQTJeQWpwZ15BbWU3MDczODg2Nzc@._V1_SX640_SY720_.jpg,['Captain America: The Winter Soldier', 'Iron Man', 'Guardians of the Galaxy', 'Avengers: Age of Ultron', 'Captain America: The First Avenger', 'Iron Man Three', 'Thor', 'Iron Man 2', 'Thor: The Dark World', 'X-Men: Days of Future Past', 'Batman Begins', 'The Dark Knight Rises']
Lost in Translation,http://ia.media-imdb.com/images/M/MV5BMTI2NDI5ODk4N15BMl5BanBnXkFtZTYwMTI3NTE3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE2MTQ5MzczOF5BMl5BanBnXkFtZTYwMzc2NTE3._V1_SX640_SY720_.jpg,['The Virgin Suicides', 'Moonrise Kingdom', 'The Royal Tenenbaums', 'Rushmore', 'The Life Aquatic with Steve Zissou', '500 Days of Summer', 'Little Miss Sunshine', 'The Darjeeling Limited', 'Juno', 'Her', 'Match Point', 'Almost Famous']
